1	1	0.05366616
2	1	0.054191765
3	1	0.665016004
4	1	0.671359081
5	1	0.67334669
6	1	0.674089948
7	1	0.675655082
8	1	0.675767382
9	1	0.675909574
10	1	0.679127243
20	1	0.683787973
30	1	0.688502944
40	1	0.689517961
50	1	0.690533411
60	1	0.691400489
70	1	0.692258396
80	1	0.693186267
90	1	0.694173481
100	1	0.700114504
200	1	0.704304286
300	1	0.711301422
400	1	0.714729939
500	1	0.716149702
600	1	0.717515009
700	1	1
